id	pr_analyte_id	pr_analyte_num	pr_bset_id	pr_lua_id	pr_pool_id	pr_gene_id	pr_gene_symbol	pr_gene_title	pr_is_bing	pr_is_inf	pr_is_lmark	pr_model_id
201304_at	-666	-666	-666	-666	-666	4698	NDUFA5	"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 5, 13kDa"	-666	-666	N	mlr12k_epsilon5253_978
215850_s_at	-666	-666	-666	-666	-666	4698	NDUFA5	"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 5, 13kDa"	-666	-666	N	mlr12k_epsilon5253_978
202000_at	-666	-666	-666	-666	-666	4700	NDUFA6	"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 6, 14kDa"	-666	-666	N	mlr12k_epsilon5253_978
202001_s_at	-666	-666	-666	-666	-666	4700	NDUFA6	"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 6, 14kDa"	-666	-666	N	mlr12k_epsilon5253_978
202785_at	-666	-666	-666	-666	-666	4701	NDUFA7	"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 7, 14.5kDa"	-666	-666	N	mlr12k_epsilon5253_978
218160_at	-666	-666	-666	-666	-666	4702	NDUFA8	"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 8, 19kDa"	-666	-666	N	mlr12k_epsilon5253_978
208969_at	-666	-666	-666	-666	-666	4704	NDUFA9	"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 9, 39kDa"	-666	-666	N	mlr12k_epsilon5253_978
202077_at	-666	-666	-666	-666	-666	4706	NDUFAB1	"NADH dehydrogenase (ubiquinone) 1, alpha/beta subcomplex, 1, 8kDa"	-666	-666	N	mlr12k_epsilon5253_978
204125_at	-666	-666	-666	-666	-666	51103	NDUFAF1	"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, assembly factor 1"	-666	-666	N	mlr12k_epsilon5253_978
209177_at	-666	-666	-666	-666	-666	25915	NDUFAF3	"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, assembly factor 3"	-666	-666	N	mlr12k_epsilon5253_978
219006_at	-666	-666	-666	-666	-666	29078	NDUFAF4	"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, assembly factor 4"	-666	-666	N	mlr12k_epsilon5253_978
206790_s_at	-666	-666	-666	-666	-666	4707	NDUFB1	"NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 1, 7kDa"	-666	-666	N	mlr12k_epsilon5253_978
218320_s_at	-666	-666	-666	-666	-666	54539	NDUFB11	"NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 11, 17.3kDa"	-666	-666	N	mlr12k_epsilon5253_978
218200_s_at	-666	-666	-666	-666	-666	4708	NDUFB2	"NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 2, 8kDa"	-666	-666	N	mlr12k_epsilon5253_978
218201_at	-666	-666	-666	-666	-666	4708	NDUFB2	"NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 2, 8kDa"	-666	-666	N	mlr12k_epsilon5253_978
203371_s_at	-666	-666	-666	-666	-666	4709	NDUFB3	"NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 3, 12kDa"	-666	-666	N	mlr12k_epsilon5253_978
218226_s_at	-666	-666	-666	-666	-666	4710	NDUFB4	"NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 4, 15kDa"	-666	-666	N	mlr12k_epsilon5253_978
203621_at	-666	-666	-666	-666	-666	4711	NDUFB5	"NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 5, 16kDa"	-666	-666	N	mlr12k_epsilon5253_978
203613_s_at	-666	-666	-666	-666	-666	4712	NDUFB6	"NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 6, 17kDa"	-666	-666	N	mlr12k_epsilon5253_978
202839_s_at	-666	-666	-666	-666	-666	4713	NDUFB7	"NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 7, 18kDa"	-666	-666	N	mlr12k_epsilon5253_978
211407_at	-666	-666	-666	-666	-666	4713	NDUFB7	"NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 7, 18kDa"	-666	-666	N	mlr12k_epsilon5253_978
201227_s_at	-666	-666	-666	-666	-666	4714	NDUFB8	"NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 8, 19kDa"	-666	-666	N	mlr12k_epsilon5253_978
214241_at	-666	-666	-666	-666	-666	4714	NDUFB8	"NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 8, 19kDa"	-666	-666	N	mlr12k_epsilon5253_978
203478_at	-666	-666	-666	-666	-666	4717	NDUFC1	"NADH dehydrogenase (ubiquinone) 1, subcomplex unknown, 1, 6kDa"	-666	-666	N	mlr12k_epsilon5253_978
218101_s_at	-666	-666	-666	-666	-666	4718	NDUFC2	"NADH dehydrogenase (ubiquinone) 1, subcomplex unknown, 2, 14.5kDa"	-666	-666	N	mlr12k_epsilon5253_978
203039_s_at	-666	-666	-666	-666	-666	4719	NDUFS1	"NADH dehydrogenase (ubiquinone) Fe-S protein 1, 75kDa (NADH-coenzyme Q reductase)"	-666	-666	N	mlr12k_epsilon5253_978
201966_at	-666	-666	-666	-666	-666	4720	NDUFS2	"NADH dehydrogenase (ubiquinone) Fe-S protein 2, 49kDa (NADH-coenzyme Q reductase)"	-666	-666	N	mlr12k_epsilon5253_978
201740_at	-666	-666	-666	-666	-666	4722	NDUFS3	"NADH dehydrogenase (ubiquinone) Fe-S protein 3, 30kDa (NADH-coenzyme Q reductase)"	-666	-666	N	mlr12k_epsilon5253_978
209303_at	-666	-666	-666	-666	-666	4724	NDUFS4	"NADH dehydrogenase (ubiquinone) Fe-S protein 4, 18kDa (NADH-coenzyme Q reductase)"	-666	-666	N	mlr12k_epsilon5253_978
203606_at	-666	-666	-666	-666	-666	4726	NDUFS6	"NADH dehydrogenase (ubiquinone) Fe-S protein 6, 13kDa (NADH-coenzyme Q reductase)"	-666	-666	N	mlr12k_epsilon5253_978
211752_s_at	-666	-666	-666	-666	-666	374291	NDUFS7	"NADH dehydrogenase (ubiquinone) Fe-S protein 7, 20kDa (NADH-coenzyme Q reductase)"	-666	-666	N	mlr12k_epsilon5253_978
203189_s_at	-666	-666	-666	-666	-666	4728	NDUFS8	"NADH dehydrogenase (ubiquinone) Fe-S protein 8, 23kDa (NADH-coenzyme Q reductase)"	-666	-666	N	mlr12k_epsilon5253_978
203190_at	-666	-666	-666	-666	-666	4728	NDUFS8	"NADH dehydrogenase (ubiquinone) Fe-S protein 8, 23kDa (NADH-coenzyme Q reductase)"	-666	-666	N	mlr12k_epsilon5253_978
208714_at	-666	-666	-666	-666	-666	4723	NDUFV1	"NADH dehydrogenase (ubiquinone) flavoprotein 1, 51kDa"	-666	-666	N	mlr12k_epsilon5253_978
202941_at	-666	-666	-666	-666	-666	4729	NDUFV2	"NADH dehydrogenase (ubiquinone) flavoprotein 2, 24kDa"	-666	-666	N	mlr12k_epsilon5253_978
214657_s_at	-666	-666	-666	-666	-666	283131	NEAT1	nuclear paraspeckle assembly transcript 1 (non-protein coding)	-666	-666	N	mlr12k_epsilon5253_978
205054_at	-666	-666	-666	-666	-666	4703	NEB	nebulin	-666	-666	N	mlr12k_epsilon5253_978
215368_at	-666	-666	-666	-666	-666	4703	NEB	nebulin	-666	-666	N	mlr12k_epsilon5253_978
203961_at	-666	-666	-666	-666	-666	10529	NEBL	nebulette	-666	-666	N	mlr12k_epsilon5253_978
203962_s_at	-666	-666	-666	-666	-666	10529	NEBL	nebulette	-666	-666	N	mlr12k_epsilon5253_978
207279_s_at	-666	-666	-666	-666	-666	10529	NEBL	nebulette	-666	-666	N	mlr12k_epsilon5253_978
216882_s_at	-666	-666	-666	-666	-666	10529	NEBL	nebulette	-666	-666	N	mlr12k_epsilon5253_978
217585_at	-666	-666	-666	-666	-666	10529	NEBL	nebulette	-666	-666	N	mlr12k_epsilon5253_978
215005_at	-666	-666	-666	-666	-666	54550	NECAB2	N-terminal EF-hand calcium binding protein 2	-666	-666	N	mlr12k_epsilon5253_978
210720_s_at	-666	-666	-666	-666	-666	63941	NECAB3	N-terminal EF-hand calcium binding protein 3	-666	-666	N	mlr12k_epsilon5253_978
209300_s_at	-666	-666	-666	-666	-666	25977	NECAP1	NECAP endocytosis associated 1	-666	-666	N	mlr12k_epsilon5253_978
220731_s_at	-666	-666	-666	-666	-666	55707	NECAP2	NECAP endocytosis associated 2	-666	-666	N	mlr12k_epsilon5253_978
213012_at	-666	-666	-666	-666	-666	4734	NEDD4	"neural precursor cell expressed, developmentally down-regulated 4"	-666	-666	N	mlr12k_epsilon5253_978
212445_s_at	-666	-666	-666	-666	-666	23327	NEDD4L	"neural precursor cell expressed, developmentally down-regulated 4-like"	-666	-666	N	mlr12k_epsilon5253_978
212448_at	-666	-666	-666	-666	-666	23327	NEDD4L	"neural precursor cell expressed, developmentally down-regulated 4-like"	-666	-666	N	mlr12k_epsilon5253_978
201840_at	-666	-666	-666	-666	-666	4738	NEDD8	"neural precursor cell expressed, developmentally down-regulated 8"	-666	-666	N	mlr12k_epsilon5253_978
202149_at	-666	-666	-666	-666	-666	4739	NEDD9	"neural precursor cell expressed, developmentally down-regulated 9"	-666	-666	N	mlr12k_epsilon5253_978
202150_s_at	-666	-666	-666	-666	-666	4739	NEDD9	"neural precursor cell expressed, developmentally down-regulated 9"	-666	-666	N	mlr12k_epsilon5253_978
204412_s_at	-666	-666	-666	-666	-666	4744	NEFH	"neurofilament, heavy polypeptide"	-666	-666	N	mlr12k_epsilon5253_978
33767_at	-666	-666	-666	-666	-666	4744	NEFH	"neurofilament, heavy polypeptide"	-666	-666	N	mlr12k_epsilon5253_978
221801_x_at	-666	-666	-666	-666	-666	4747	NEFL	"neurofilament, light polypeptide"	-666	-666	N	mlr12k_epsilon5253_978
221805_at	-666	-666	-666	-666	-666	4747	NEFL	"neurofilament, light polypeptide"	-666	-666	N	mlr12k_epsilon5253_978
221916_at	-666	-666	-666	-666	-666	4747	NEFL	"neurofilament, light polypeptide"	-666	-666	N	mlr12k_epsilon5253_978
205113_at	-666	-666	-666	-666	-666	4741	NEFM	"neurofilament, medium polypeptide"	-666	-666	N	mlr12k_epsilon5253_978
219396_s_at	-666	-666	-666	-666	-666	79661	NEIL1	nei endonuclease VIII-like 1 (E. coli)	-666	-666	N	mlr12k_epsilon5253_978
219502_at	-666	-666	-666	-666	-666	55247	NEIL3	nei endonuclease VIII-like 3 (E. coli)	-666	-666	N	mlr12k_epsilon5253_978
211086_x_at	-666	-666	-666	-666	-666	4750	NEK1	NIMA (never in mitosis gene a)-related kinase 1	-666	-666	N	mlr12k_epsilon5253_978
213328_at	-666	-666	-666	-666	-666	4750	NEK1	NIMA (never in mitosis gene a)-related kinase 1	-666	-666	N	mlr12k_epsilon5253_978
213331_s_at	-666	-666	-666	-666	-666	4750	NEK1	NIMA (never in mitosis gene a)-related kinase 1	-666	-666	N	mlr12k_epsilon5253_978
216213_at	-666	-666	-666	-666	-666	4750	NEK1	NIMA (never in mitosis gene a)-related kinase 1	-666	-666	N	mlr12k_epsilon5253_978
219542_at	-666	-666	-666	-666	-666	79858	NEK11	NIMA (never in mitosis gene a)- related kinase 11	-666	-666	N	mlr12k_epsilon5253_978
204641_at	-666	-666	-666	-666	-666	4751	NEK2	NIMA (never in mitosis gene a)-related kinase 2	-666	-666	N	mlr12k_epsilon5253_978
211080_s_at	-666	-666	-666	-666	-666	4751	NEK2	NIMA (never in mitosis gene a)-related kinase 2	-666	-666	N	mlr12k_epsilon5253_978
211089_s_at	-666	-666	-666	-666	-666	4752	NEK3	NIMA (never in mitosis gene a)-related kinase 3	-666	-666	N	mlr12k_epsilon5253_978
213116_at	-666	-666	-666	-666	-666	4752	NEK3	NIMA (never in mitosis gene a)-related kinase 3	-666	-666	N	mlr12k_epsilon5253_978
204634_at	-666	-666	-666	-666	-666	6787	NEK4	NIMA (never in mitosis gene a)-related kinase 4	-666	-666	N	mlr12k_epsilon5253_978
212530_at	-666	-666	-666	-666	-666	140609	NEK7	NIMA (never in mitosis gene a)-related kinase 7	-666	-666	N	mlr12k_epsilon5253_978
212299_at	-666	-666	-666	-666	-666	91754	NEK9	NIMA (never in mitosis gene a)- related kinase 9	-666	-666	N	mlr12k_epsilon5253_978
214738_s_at	-666	-666	-666	-666	-666	91754	NEK9	NIMA (never in mitosis gene a)- related kinase 9	-666	-666	N	mlr12k_epsilon5253_978
221214_s_at	-666	-666	-666	-666	-666	26012	NELF	nasal embryonic LHRH factor	-666	-666	N	mlr12k_epsilon5253_978
206089_at	-666	-666	-666	-666	-666	4745	NELL1	NEL-like 1 (chicken)	-666	-666	N	mlr12k_epsilon5253_978
203413_at	-666	-666	-666	-666	-666	4753	NELL2	NEL-like 2 (chicken)	-666	-666	N	mlr12k_epsilon5253_978
218649_x_at	-666	-666	-666	-666	-666	9147	NEMF	nuclear export mediator factor	-666	-666	N	mlr12k_epsilon5253_978
213673_x_at	-666	-666	-666	-666	-666	29937	NENF	neudesin neurotrophic factor	-666	-666	N	mlr12k_epsilon5253_978
214072_x_at	-666	-666	-666	-666	-666	29937	NENF	neudesin neurotrophic factor	-666	-666	N	mlr12k_epsilon5253_978
214075_at	-666	-666	-666	-666	-666	29937	NENF	neudesin neurotrophic factor	-666	-666	N	mlr12k_epsilon5253_978
214125_s_at	-666	-666	-666	-666	-666	29937	NENF	neudesin neurotrophic factor	-666	-666	N	mlr12k_epsilon5253_978
218406_x_at	-666	-666	-666	-666	-666	29937	NENF	neudesin neurotrophic factor	-666	-666	N	mlr12k_epsilon5253_978
204321_at	-666	-666	-666	-666	-666	4756	NEO1	neogenin 1	-666	-666	N	mlr12k_epsilon5253_978
218678_at	-666	-666	-666	-666	-666	10763	NES	nestin	-666	-666	N	mlr12k_epsilon5253_978
201830_s_at	-666	-666	-666	-666	-666	10276	NET1	neuroepithelial cell transforming 1	-666	-666	N	mlr12k_epsilon5253_978
218888_s_at	-666	-666	-666	-666	-666	81831	NETO2	neuropilin (NRP) and tolloid (TLL)-like 2	-666	-666	N	mlr12k_epsilon5253_978
208926_at	-666	-666	-666	-666	-666	4758	NEU1	sialidase 1 (lysosomal sialidase)	-666	-666	N	mlr12k_epsilon5253_978
221368_at	-666	-666	-666	-666	-666	4759	NEU2	sialidase 2 (cytosolic sialidase)	-666	-666	N	mlr12k_epsilon5253_978
206948_at	-666	-666	-666	-666	-666	10825	NEU3	sialidase 3 (membrane sialidase)	-666	-666	N	mlr12k_epsilon5253_978
216082_at	-666	-666	-666	-666	-666	10825	NEU3	sialidase 3 (membrane sialidase)	-666	-666	N	mlr12k_epsilon5253_978
216083_s_at	-666	-666	-666	-666	-666	10825	NEU3	sialidase 3 (membrane sialidase)	-666	-666	N	mlr12k_epsilon5253_978
204888_s_at	-666	-666	-666	-666	-666	9148	NEURL	neuralized homolog (Drosophila)	-666	-666	N	mlr12k_epsilon5253_978
204889_s_at	-666	-666	-666	-666	-666	9148	NEURL	neuralized homolog (Drosophila)	-666	-666	N	mlr12k_epsilon5253_978
206282_at	-666	-666	-666	-666	-666	4760	NEUROD1	neurogenic differentiation 1	-666	-666	N	mlr12k_epsilon5253_978
210271_at	-666	-666	-666	-666	-666	4761	NEUROD2	neurogenic differentiation 2	-666	-666	N	mlr12k_epsilon5253_978
221318_at	-666	-666	-666	-666	-666	58158	NEUROD4	neurogenic differentiation 4	-666	-666	N	mlr12k_epsilon5253_978
220045_at	-666	-666	-666	-666	-666	63974	NEUROD6	neurogenic differentiation 6	-666	-666	N	mlr12k_epsilon5253_978
208497_x_at	-666	-666	-666	-666	-666	4762	NEUROG1	neurogenin 1	-666	-666	N	mlr12k_epsilon5253_978
215632_at	-666	-666	-666	-666	-666	63973	NEUROG2	neurogenin 2	-666	-666	N	mlr12k_epsilon5253_978
207965_at	-666	-666	-666	-666	-666	50674	NEUROG3	neurogenin 3	-666	-666	N	mlr12k_epsilon5253_978
204323_x_at	-666	-666	-666	-666	-666	4763	NF1	neurofibromin 1	-666	-666	N	mlr12k_epsilon5253_978
204325_s_at	-666	-666	-666	-666	-666	4763	NF1	neurofibromin 1	-666	-666	N	mlr12k_epsilon5253_978
210631_at	-666	-666	-666	-666	-666	4763	NF1	neurofibromin 1	-666	-666	N	mlr12k_epsilon5253_978
211094_s_at	-666	-666	-666	-666	-666	4763	NF1	neurofibromin 1	-666	-666	N	mlr12k_epsilon5253_978
211095_at	-666	-666	-666	-666	-666	4763	NF1	neurofibromin 1	-666	-666	N	mlr12k_epsilon5253_978
211914_x_at	-666	-666	-666	-666	-666	4763	NF1	neurofibromin 1	-666	-666	N	mlr12k_epsilon5253_978
212676_at	-666	-666	-666	-666	-666	4763	NF1	neurofibromin 1	-666	-666	N	mlr12k_epsilon5253_978
212678_at	-666	-666	-666	-666	-666	4763	NF1	neurofibromin 1	-666	-666	N	mlr12k_epsilon5253_978
216115_at	-666	-666	-666	-666	-666	4763	NF1	neurofibromin 1	-666	-666	N	mlr12k_epsilon5253_978
204991_s_at	-666	-666	-666	-666	-666	4771	NF2	neurofibromin 2 (merlin)	-666	-666	N	mlr12k_epsilon5253_978
210767_at	-666	-666	-666	-666	-666	4771	NF2	neurofibromin 2 (merlin)	-666	-666	N	mlr12k_epsilon5253_978
211017_s_at	-666	-666	-666	-666	-666	4771	NF2	neurofibromin 2 (merlin)	-666	-666	N	mlr12k_epsilon5253_978
211091_s_at	-666	-666	-666	-666	-666	4771	NF2	neurofibromin 2 (merlin)	-666	-666	N	mlr12k_epsilon5253_978
211092_s_at	-666	-666	-666	-666	-666	4771	NF2	neurofibromin 2 (merlin)	-666	-666	N	mlr12k_epsilon5253_978
217150_s_at	-666	-666	-666	-666	-666	4771	NF2	neurofibromin 2 (merlin)	-666	-666	N	mlr12k_epsilon5253_978
218915_at	-666	-666	-666	-666	-666	4771	NF2	neurofibromin 2 (merlin)	-666	-666	N	mlr12k_epsilon5253_978
213438_at	-666	-666	-666	-666	-666	23114	NFASC	neurofascin	-666	-666	N	mlr12k_epsilon5253_978
214799_at	-666	-666	-666	-666	-666	23114	NFASC	neurofascin	-666	-666	N	mlr12k_epsilon5253_978
208003_s_at	-666	-666	-666	-666	-666	10725	NFAT5	"nuclear factor of activated T-cells 5, tonicity-responsive"	-666	-666	N	mlr12k_epsilon5253_978
215092_s_at	-666	-666	-666	-666	-666	10725	NFAT5	"nuclear factor of activated T-cells 5, tonicity-responsive"	-666	-666	N	mlr12k_epsilon5253_978
208196_x_at	-666	-666	-666	-666	-666	4772	NFATC1	"nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 1"	-666	-666	N	mlr12k_epsilon5253_978
209664_x_at	-666	-666	-666	-666	-666	4772	NFATC1	"nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 1"	-666	-666	N	mlr12k_epsilon5253_978
210162_s_at	-666	-666	-666	-666	-666	4772	NFATC1	"nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 1"	-666	-666	N	mlr12k_epsilon5253_978
211105_s_at	-666	-666	-666	-666	-666	4772	NFATC1	"nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 1"	-666	-666	N	mlr12k_epsilon5253_978
212808_at	-666	-666	-666	-666	-666	84901	NFATC2IP	"nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 2 interacting protein"	-666	-666	N	mlr12k_epsilon5253_978
212809_at	-666	-666	-666	-666	-666	84901	NFATC2IP	"nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 2 interacting protein"	-666	-666	N	mlr12k_epsilon5253_978
217526_at	-666	-666	-666	-666	-666	84901	NFATC2IP	"nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 2 interacting protein"	-666	-666	N	mlr12k_epsilon5253_978
217527_s_at	-666	-666	-666	-666	-666	84901	NFATC2IP	"nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 2 interacting protein"	-666	-666	N	mlr12k_epsilon5253_978
210555_s_at	-666	-666	-666	-666	-666	4775	NFATC3	"nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 3"	-666	-666	N	mlr12k_epsilon5253_978
210556_at	-666	-666	-666	-666	-666	4775	NFATC3	"nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 3"	-666	-666	N	mlr12k_epsilon5253_978
213345_at	-666	-666	-666	-666	-666	4776	NFATC4	"nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 4"	-666	-666	N	mlr12k_epsilon5253_978
209930_s_at	-666	-666	-666	-666	-666	4778	NFE2	"nuclear factor (erythroid-derived 2), 45kDa"	-666	-666	N	mlr12k_epsilon5253_978
200758_s_at	-666	-666	-666	-666	-666	4779	NFE2L1	nuclear factor (erythroid-derived 2)-like 1	-666	-666	N	mlr12k_epsilon5253_978
200759_x_at	-666	-666	-666	-666	-666	4779	NFE2L1	nuclear factor (erythroid-derived 2)-like 1	-666	-666	N	mlr12k_epsilon5253_978
214179_s_at	-666	-666	-666	-666	-666	4779	NFE2L1	nuclear factor (erythroid-derived 2)-like 1	-666	-666	N	mlr12k_epsilon5253_978
204702_s_at	-666	-666	-666	-666	-666	9603	NFE2L3	nuclear factor (erythroid-derived 2)-like 3	-666	-666	N	mlr12k_epsilon5253_978
209289_at	-666	-666	-666	-666	-666	4781	NFIB	nuclear factor I/B	-666	-666	N	mlr12k_epsilon5253_978
209290_s_at	-666	-666	-666	-666	-666	4781	NFIB	nuclear factor I/B	-666	-666	N	mlr12k_epsilon5253_978
211466_at	-666	-666	-666	-666	-666	4781	NFIB	nuclear factor I/B	-666	-666	N	mlr12k_epsilon5253_978
211467_s_at	-666	-666	-666	-666	-666	4781	NFIB	nuclear factor I/B	-666	-666	N	mlr12k_epsilon5253_978
213029_at	-666	-666	-666	-666	-666	4781	NFIB	nuclear factor I/B	-666	-666	N	mlr12k_epsilon5253_978
213032_at	-666	-666	-666	-666	-666	4781	NFIB	nuclear factor I/B	-666	-666	N	mlr12k_epsilon5253_978
213033_s_at	-666	-666	-666	-666	-666	4781	NFIB	nuclear factor I/B	-666	-666	N	mlr12k_epsilon5253_978
206929_s_at	-666	-666	-666	-666	-666	4782	NFIC	nuclear factor I/C (CCAAT-binding transcription factor)	-666	-666	N	mlr12k_epsilon5253_978
213298_at	-666	-666	-666	-666	-666	4782	NFIC	nuclear factor I/C (CCAAT-binding transcription factor)	-666	-666	N	mlr12k_epsilon5253_978
209807_s_at	-666	-666	-666	-666	-666	4784	NFIX	nuclear factor I/X (CCAAT-binding transcription factor)	-666	-666	N	mlr12k_epsilon5253_978
209239_at	-666	-666	-666	-666	-666	4790	NFKB1	nuclear factor of kappa light polypeptide gene enhancer in B-cells 1	-666	-666	N	mlr12k_epsilon5253_978
209636_at	-666	-666	-666	-666	-666	4791	NFKB2	nuclear factor of kappa light polypeptide gene enhancer in B-cells 2 (p49/p100)	-666	-666	N	mlr12k_epsilon5253_978
211524_at	-666	-666	-666	-666	-666	4791	NFKB2	nuclear factor of kappa light polypeptide gene enhancer in B-cells 2 (p49/p100)	-666	-666	N	mlr12k_epsilon5253_978
214448_x_at	-666	-666	-666	-666	-666	4793	NFKBIB	"nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, beta"	-666	-666	N	mlr12k_epsilon5253_978
209973_at	-666	-666	-666	-666	-666	4795	NFKBIL1	nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor-like 1	-666	-666	N	mlr12k_epsilon5253_978
206968_s_at	-666	-666	-666	-666	-666	4798	NFRKB	nuclear factor related to kappaB binding protein	-666	-666	N	mlr12k_epsilon5253_978
213028_at	-666	-666	-666	-666	-666	4798	NFRKB	nuclear factor related to kappaB binding protein	-666	-666	N	mlr12k_epsilon5253_978
218455_at	-666	-666	-666	-666	-666	9054	NFS1	NFS1 nitrogen fixation 1 homolog (S. cerevisiae)	-666	-666	N	mlr12k_epsilon5253_978
218946_at	-666	-666	-666	-666	-666	27247	NFU1	NFU1 iron-sulfur cluster scaffold homolog (S. cerevisiae)	-666	-666	N	mlr12k_epsilon5253_978
202584_at	-666	-666	-666	-666	-666	4799	NFX1	"nuclear transcription factor, X-box binding 1"	-666	-666	N	mlr12k_epsilon5253_978
202585_s_at	-666	-666	-666	-666	-666	4799	NFX1	"nuclear transcription factor, X-box binding 1"	-666	-666	N	mlr12k_epsilon5253_978
210268_at	-666	-666	-666	-666	-666	4799	NFX1	"nuclear transcription factor, X-box binding 1"	-666	-666	N	mlr12k_epsilon5253_978
204107_at	-666	-666	-666	-666	-666	4800	NFYA	"nuclear transcription factor Y, alpha"	-666	-666	N	mlr12k_epsilon5253_978
204108_at	-666	-666	-666	-666	-666	4800	NFYA	"nuclear transcription factor Y, alpha"	-666	-666	N	mlr12k_epsilon5253_978
204109_s_at	-666	-666	-666	-666	-666	4800	NFYA	"nuclear transcription factor Y, alpha"	-666	-666	N	mlr12k_epsilon5253_978
215720_s_at	-666	-666	-666	-666	-666	4800	NFYA	"nuclear transcription factor Y, alpha"	-666	-666	N	mlr12k_epsilon5253_978
218127_at	-666	-666	-666	-666	-666	4801	NFYB	"nuclear transcription factor Y, beta"	-666	-666	N	mlr12k_epsilon5253_978
218128_at	-666	-666	-666	-666	-666	4801	NFYB	"nuclear transcription factor Y, beta"	-666	-666	N	mlr12k_epsilon5253_978
218129_s_at	-666	-666	-666	-666	-666	4801	NFYB	"nuclear transcription factor Y, beta"	-666	-666	N	mlr12k_epsilon5253_978
202215_s_at	-666	-666	-666	-666	-666	4802	NFYC	"nuclear transcription factor Y, gamma"	-666	-666	N	mlr12k_epsilon5253_978
202216_x_at	-666	-666	-666	-666	-666	4802	NFYC	"nuclear transcription factor Y, gamma"	-666	-666	N	mlr12k_epsilon5253_978
211251_x_at	-666	-666	-666	-666	-666	4802	NFYC	"nuclear transcription factor Y, gamma"	-666	-666	N	mlr12k_epsilon5253_978
211797_s_at	-666	-666	-666	-666	-666	4802	NFYC	"nuclear transcription factor Y, gamma"	-666	-666	N	mlr12k_epsilon5253_978
